#Time X Y Z(m) dE dN dU(m) RMS Ratio GPS BDS
2390 250558 -2267809.961414140649140 5009324.100958750583231 3221016.704898196738213 -153.736519277880859 1581.677235019459886 -7.769123817345843 27.577 6 14
2390 250559 -2267809.963587851263583 5009324.107362399809062 3221016.706693274434656 -153.735858691101384 1581.679109185836296 -7.775832406667035 27.830 6 14
2390 250560 -2267809.964100986719131 5009324.107457672245800 3221016.706018991768360 -153.736286869579317 1581.679841557508553 -7.775746751126377 34.511 6 14
2390 250561 -2267809.963631700258702 5009324.104435656219721 3221016.704882184509188 -153.737105618242765 1581.679323213898215 -7.772631287771475 32.483 6 14
2390 250562 -2267809.963913187850267 5009324.099840609356761 3221016.701415044721216 -153.739257038548431 1581.680240960386300 -7.767364041688523 35.456 6 14
2390 250563 -2267809.963524775579572 5009324.104718655347824 3221016.704554960597306 -153.736891501396144 1581.679713643069135 -7.772649061926955 28.317 6 14
2390 250564 -2267809.962631233967841 5009324.103389908559620 3221016.705058538354933 -153.736625452539954 1581.678477520617207 -7.771545071670147 30.584 6 14
2390 250565 -2267809.959953910671175 5009324.100026051513851 3221016.703099819365889 -153.735573644620843 1581.678046042443384 -7.766959474541750 28.979 6 14
2390 250566 -2267809.962126669473946 5009324.102417665533721 3221016.704736492130905 -153.736566742358093 1581.678199031117629 -7.770439380794016 32.756 6 14
2390 250567 -2267809.963275609072298 5009324.102980275638402 3221016.704419665969908 -153.737381412386185 1581.678973149604644 -7.771127875136983 21.027 6 14
2390 250568 -2267809.962349418085068 5009324.101691907271743 3221016.703174387104809 -153.737068967868652 1581.679255078013057 -7.769155227920464 29.576 6 14
2390 250569 -2267809.963801005855203 5009324.103560999035835 3221016.703478816431016 -153.737620562423956 1581.680162414651022 -7.771291994628115 29.860 6 14
2390 250570 -2267809.962159242946655 5009324.104649180546403 3221016.705501511693001 -153.735676146643527 1581.678580083820179 -7.772590569610486 29.364 6 14
2390 250571 -2267809.961887266952544 5009324.104523785412312 3221016.704832033719867 -153.735480087959445 1581.679041618863266 -7.772055366813390 32.039 6 14
2390 250572 -2267809.963397974148393 5009324.105390533804893 3221016.706028772983700 -153.736498904043572 1581.678728801978195 -7.773880149884548 32.213 6 14
2390 250573 -2267809.963182305917144 5009324.105148252099752 3221016.703508671838790 -153.736402345648742 1581.680741870128259 -7.772332779181482 36.495 6 13
2390 250574 -2267809.962300794199109 5009324.103521703742445 3221016.705696632154286 -153.736270068575038 1581.677919727560493 -7.771855383209299 34.392 6 13
2390 250575 -2267809.961499219294637 5009324.100887260399759 3221016.704383057542145 -153.736626267227109 1581.677663415509187 -7.768836158314144 41.406 6 13
2390 250576 -2267809.963208386674523 5009324.104378033429384 3221016.704604672733694 -153.736743741262160 1581.679446828087748 -7.772294698786084 33.495 6 14
2390 250577 -2267809.963440486695617 5009324.106295897625387 3221016.705315616913140 -153.736164263752642 1581.679771061463043 -7.774243183749974 30.738 6 14
2390 250578 -2267809.964455616194755 5009324.107608960010111 3221016.707542493473738 -153.736547547886687 1581.678673805181006 -7.776765627380030 25.046 6 14
2390 250579 -2267809.962356303352863 5009324.104678913950920 3221016.706206130329520 -153.735843407531092 1581.678028296226785 -7.773041965832419 21.938 6 14
2390 250580 -2267809.962303755339235 5009324.105820355005562 3221016.705437716562301 -153.735324809107283 1581.679207517978284 -7.773528381733115 29.697 6 14
2390 250581 -2267809.961791567038745 5009324.105108045041561 3221016.704128856770694 -153.735151957968810 1581.679897660354754 -7.772122443513183 31.341 6 14
2390 250582 -2267809.962629822082818 5009324.101524760015309 3221016.702630451880395 -153.737393348128307 1581.679704924443286 -7.768847257513016 27.368 6 14
2390 250583 -2267809.961402966640890 5009324.101914308033884 3221016.703509978950024 -153.736115029205905 1581.678870660956818 -7.769164109162745 34.836 6 14
2390 250584 -2267809.963948514312506 5009324.106778205372393 3221016.704973698593676 -153.736428176734591 1581.680395295570179 -7.774628284615858 29.080 6 14
2390 250585 -2267809.963997695595026 5009324.106553955003619 3221016.706045881845057 -153.736565461287569 1581.679378368147582 -7.775014672399692 28.473 6 14
2390 250586 -2267809.963396076578647 5009324.106084130704403 3221016.704731783363968 -153.736211138010560 1581.680166540708569 -7.773764562740354 22.670 6 14
2390 250587 -2267809.964979906100780 5009324.109789452515543 3221016.706065565813333 -153.736125949439270 1581.681065160696789 -7.777912107354354 23.329 6 14
2390 250588 -2267809.962638207711279 5009324.104879489168525 3221016.704542067367584 -153.736017506949509 1581.679613405302916 -7.772453812251200 31.570 6 14
2390 250589 -2267809.962853277567774 5009324.099279642105103 3221016.701936800964177 -153.738522797092855 1581.679309764994741 -7.766812599697914 29.631 6 14
2390 250590 -2267809.961417647078633 5009324.104020941071212 3221016.703584619332105 -153.735259633824001 1581.679784736522379 -7.770860120382224 29.509 6 14
2390 250591 -2267809.962548898998648 5009324.103169845417142 3221016.703243011143059 -153.736641198435848 1581.679922005080016 -7.770420543949996 32.967 6 14
2390 250592 -2267809.962036583106965 5009324.103737925179303 3221016.704247991554439 -153.735940202071390 1581.679212096571064 -7.771195012685155 38.572 6 13
2390 250593 -2267809.963257372844964 5009324.102980706840754 3221016.702804416418076 -153.737364621279937 1581.680360658330756 -7.770300891791237 38.368 6 13
2390 250594 -2267809.962889601476490 5009324.102111215703189 3221016.703466700855643 -153.737388155630185 1581.679310653790026 -7.769824627271987 40.750 6 13
2390 250595 -2267809.961264077108353 5009324.101896491833031 3221016.705064302310348 -153.735995847608308 1581.677494646847663 -7.769890683141227 31.248 6 14
2390 250596 -2267809.962643720209599 5009324.104830528609455 3221016.704182413872331 -153.736042720050364 1581.679901644852180 -7.772234585376822 31.545 6 14
2390 250597 -2267809.960878400132060 5009324.099499496631324 3221016.701725881081074 -153.736633008097044 1581.679179320336971 -7.766176481911259 27.313 6 14
2390 250598 -2267809.961769426241517 5009324.102379325777292 3221016.702600494492799 -153.736257103478181 1581.679946036947285 -7.769196934429402 30.492 6 14
2390 250599 -2267809.962169094476849 5009324.104654105380177 3221016.702759835869074 -153.735683090441739 1581.680945692079376 -7.771204655840648 28.340 6 14
2390 250600 -2267809.962957581039518 5009324.098334015347064 3221016.701584561262280 -153.739007791711117 1581.679197204540515 -7.765928703577430 28.645 6 14
2390 250601 -2267809.961504457052797 5009324.101124249398708 3221016.703195923473686 -153.736533305274634 1581.678796646382580 -7.768420677413246 31.391 6 14
2390 250602 -2267809.963538370560855 5009324.104513616301119 3221016.704492927063257 -153.736988443986149 1581.679674994008110 -7.772461492265506 24.756 6 14
2390 250603 -2267809.960701705422252 5009324.099533734843135 3221016.700242378283292 -153.736457918736278 1581.680435804884610 -7.765386694519663 30.269 6 14
2390 250604 -2267809.964335687924176 5009324.105811219662428 3221016.704985579010099 -153.737179675606740 1581.680018531140831 -7.774013139167266 32.846 6 14
2390 250605 -2267809.960944528225809 5009324.100293919444084 3221016.703316853381693 -153.736365633416199 1581.678190741336948 -7.767631781101215 28.724 6 14
2390 250606 -2267809.962669817730784 5009324.103260837495327 3221016.703030068427324 -153.736713831040504 1581.680172868545242 -7.770426669713203 30.424 6 14
2390 250607 -2267809.961654345970601 5009324.097582703456283 3221016.700442155357450 -153.738130377928314 1581.679560149888857 -7.764295792624182 30.304 6 14
2390 250608 -2267809.960456352680922 5009324.102481018751860 3221016.703841604292393 -153.735018950068820 1581.678649027068786 -7.769441062840684 30.478 6 14
2390 250609 -2267809.961590200662613 5009324.105249089188874 3221016.703886216506362 -153.734910346160177 1581.680129730292947 -7.772038280311875 31.589 6 14
2390 250610 -2267809.961698115337640 5009324.098715007305145 3221016.702229203190655 -153.737703293199502 1581.678554440130256 -7.766107894784113 32.376 6 14
2390 250611 -2267809.961750827264041 5009324.105801280587912 3221016.704029871150851 -153.734828955545026 1581.680295312577073 -7.772601583940684 32.717 6 14
2390 250612 -2267809.961911146529019 5009324.103196399286389 3221016.703210221603513 -153.736049252521923 1581.679828882163520 -7.770198200450608 43.179 6 13
2390 250613 -2267809.960194875486195 5009324.102837183512747 3221016.704163679853082 -153.734633861938391 1581.678481730643398 -7.769791313272208 29.743 6 13
2390 250614 -2267809.960037366487086 5009324.099313757382333 3221016.702880016993731 -153.735943421242325 1581.677923074672435 -7.766318549379662 39.655 6 13
2390 250615 -2267809.960984289646149 5009324.099078714847565 3221016.702387655153871 -153.736903003069415 1581.678436755868233 -7.766220248871775 39.254 6 13
2390 250616 -2267809.962741897441447 5009324.104034579358995 3221016.704213623423129 -153.736460407070751 1581.679526849896547 -7.771660813376428 34.391 6 14
2390 250617 -2267809.964402555022389 5009324.108800075948238 3221016.704655956011266 -153.736007996196008 1581.681700147211586 -7.776214438596213 32.860 6 14
2390 250618 -2267809.962679266929626 5009324.105072283186018 3221016.703751994762570 -153.735975404379019 1581.680391714478901 -7.772218159298518 32.280 6 14
2390 250619 -2267809.959533107466996 5009324.102420521900058 3221016.702633278444409 -153.734202818530434 1581.679468200177325 -7.768451629831361 28.470 6 14
2390 250620 -2267809.963523400947452 5009324.102956356480718 3221016.704244529828429 -153.737617016015008 1581.679164842415275 -7.771108116493394 37.584 6 14
2390 250621 -2267809.962728674989194 5009324.102563451044261 3221016.703303692862391 -153.737055050388960 1581.679626684194091 -7.770039456101102 36.445 6 14
2390 250622 -2267809.960925015155226 5009324.104058520868421 3221016.704806749708951 -153.734795346275916 1581.678646333960160 -7.771335701911454 38.031 6 14
2390 250623 -2267809.965301915071905 5009324.105058610439301 3221016.704252513125539 -153.738370286441750 1581.680503952203708 -7.773393289696713 37.589 6 14
2390 250624 -2267809.961058824788779 5009324.101009946316481 3221016.703297793399543 -153.736174470670107 1581.678562600716305 -7.768224485813249 35.311 6 14
2390 250625 -2267809.960625221021473 5009324.106314884498715 3221016.705891773570329 -153.733591714779891 1581.678693631844681 -7.773550959067279 37.837 6 14
2390 250626 -2267809.962047595996410 5009324.099660372361541 3221016.702075771056116 -153.737631805753153 1581.679197489682565 -7.766895784407751 38.719 6 14
2390 250627 -2267809.963309974875301 5009324.103202271275222 3221016.703478821553290 -153.737321169423524 1581.679893427109164 -7.770836136576662 32.434 6 14
2390 250628 -2267809.963461294304579 5009324.106498192995787 3221016.706321401055902 -153.736099793550807 1581.679002846588446 -7.774920419022834 41.892 6 14
2390 250629 -2267809.961641676723957 5009324.103385712020099 3221016.703794745262712 -153.735725692379390 1581.679356632219651 -7.770548071884093 42.449 6 14
2390 250630 -2267809.963003939948976 5009324.100070877932012 3221016.702729715965688 -153.738333747806223 1581.679024752214900 -7.767889862696961 37.838 6 14
2390 250631 -2267809.961925740353763 5009324.104985963553190 3221016.703885868191719 -153.735324536471580 1581.680078534446920 -7.771950830457371 34.572 6 14
2390 250632 -2267809.961779641918838 5009324.104131601750851 3221016.705064910463989 -153.735543776500663 1581.678636934176666 -7.771827777656455 37.828 6 14
2390 250633 -2267809.960833651944995 5009324.104694816283882 3221016.704296280164272 -153.734449707633985 1581.679361405775126 -7.771543077118764 35.280 6 14
2390 250634 -2267809.965259691234678 5009324.106762714684010 3221016.705112336203456 -153.737629052726902 1581.680543510897678 -7.775152283029286 33.391 6 14
2390 250635 -2267809.962684600148350 5009324.105073575861752 3221016.705340513493866 -153.735979729867893 1581.679025321577683 -7.773028328172160 44.581 6 14
2390 250636 -2267809.961526033468544 5009324.103736525401473 3221016.704253784380853 -153.735475666472894 1581.679099461664919 -7.771015523116745 41.165 6 14
2390 250637 -2267809.963699216023088 5009324.106817266903818 3221016.705039249267429 -153.736184956085310 1581.680304677637196 -7.774603699312678 42.610 6 14
2390 250638 -2267809.964717982802540 5009324.107855797745287 3221016.706649886909872 -153.736684769804924 1581.679611821752587 -7.776598874153109 42.045 6 14
2390 250639 -2267809.962397214025259 5009324.101932872086763 3221016.702578413765877 -153.737013136983535 1581.679889932426704 -7.769058400753806 27.112 6 14
2390 250640 -2267809.963408677373081 5009324.106736481189728 3221016.705678131897002 -153.735953589948963 1581.679656151380641 -7.774761792509196 34.796 6 14
2390 250641 -2267809.963719850871712 5009324.102012922056019 3221016.704721753019840 -153.738185052326287 1581.678358234890084 -7.770680188800497 31.673 6 14
2390 250642 -2267809.962452365085483 5009324.105625984258950 3221016.705479074269533 -153.735540351138923 1581.679113057914037 -7.773449678285573 46.052 6 13
2390 250643 -2267809.963385069277138 5009324.106316736899316 3221016.705960206221789 -153.736105184196049 1581.679213943690229 -7.774567421526484 43.816 6 13
2390 250644 -2267809.962752318475395 5009324.103587464429438 3221016.704691358376294 -153.736654289569685 1581.678910589975658 -7.771556485382973 51.176 6 13
2390 250645 -2267809.963307152967900 5009324.103288173675537 3221016.704902443569154 -153.737283172754587 1581.678706512881035 -7.771625995866771 44.259 6 13
2390 250646 -2267809.963890697807074 5009324.104232492856681 3221016.704153659287840 -153.737425350074602 1581.679910877971452 -7.772193650281082 41.905 6 14
2390 250647 -2267809.964070934802294 5009324.104673178866506 3221016.705203443765640 -153.737407809107935 1581.679248544976417 -7.773136912864771 42.791 6 14
2390 250648 -2267809.961928001604974 5009324.104666025377810 3221016.706258782185614 -153.735458538051660 1581.677887222229401 -7.772906487673225 36.040 6 14
